"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"673c30dabfcb1a380a471547","16e85af3-e9ea-422d-8690-5f883f5fa68e","PHYSICAL","shop","hpr5ya7y778hzze-dh34e-8xfn5-lnly3-hmlgm-54727-7xzkm","Stronger with You Oud by Emporio Armani","<p class="""" style=""white-space:pre-wrap;""><strong>Fragrance Notes</strong>: Lavender Extract, Vanilla and Agarwood (Oud).</p>","SQ0208546","Product Type","Perfume","Size","50ml","","","","","","","","","29.99","29.99","No","Unlimited","/men, /emporio-armani","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/66901f0f8865462c0ac066ba/3f40ffc9-40da-44da-8644-9f572b0f38f0/image_Pippit_202506301816+%2815%29.jfif"
"","c585f892-2dfc-41bd-abda-17ecfcd706d8","","","","","","SQ1345357","Product Type","Perfume","Size","100ml","","","","","","","","","49.99","49.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","6dac50e1-1f2d-4c2d-93b4-b0d113aa14ec","","","","","","SQ2503380","Product Type","Essence Oil","Size","10ml","","","","","","","","","19.99","19.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","02676b87-5667-4879-abe7-56afeb6b61e5","","","","","","SQ0027681","Product Type","Body Lotion","Size","150ml","","","","","","","","","29.99","29.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"673c30dbe0129c27ae0256a2","02c889ce-6b37-4b0e-af58-ecc09d08b4df","PHYSICAL","shop","hpr5ya7y778hzze-dh34e-8xfn5-lnly3-hmlgm-54727","Narcotic Venus by Nasomatto","<p class="""" style=""white-space:pre-wrap;""><strong>Fragrance Notes</strong>: Tuberose, Jasmine, Lily and Spices.</p>","SQ2333647","Product Type","Perfume","Size","50ml","","","","","","","","","29.99","29.99","No","Unlimited","/nasomatto, /women","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/66901f0f8865462c0ac066ba/49bd5c8f-e843-48ae-b356-251a782f5455/image_Pippit_202507011037+%284%29.jpg"
"","a59b6e2d-3dc2-41a0-89a0-94d1b382bbc9","","","","","","SQ3887051","Product Type","Perfume","Size","100ml","","","","","","","","","49.99","49.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","23dc06b3-cccc-42a7-b6c0-6799db077289","","","","","","SQ1650814","Product Type","Essence Oil","Size","10ml","","","","","","","","","19.99","19.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","0c49fd8b-2339-4c0b-a62e-3699f55914e6","","","","","","SQ7512127","Product Type","Body Lotion","Size","150ml","","","","","","","","","29.99","29.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"673c30dd2ad86a6fd28d67b8","2a3c38c2-b5c0-4d2b-9fec-8762de5b6bba","PHYSICAL","shop","hpr5ya7y778hzze-dh34e-8xfn5-lnly3-hmlgm","Baraonda by Nasomatto","<p class="""" style=""white-space:pre-wrap;""><strong>Fragrance Notes</strong>: Whiskey, Woody Notes, Ambrette (Musk Mallow), Rose, Ambroxan and Musk.</p>","SQ7623740","Product Type","Perfume","Size","50ml","","","","","","","","","29.99","29.99","No","Unlimited","/niche, /nasomatto, /women","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/66901f0f8865462c0ac066ba/aaeca29b-a018-4dff-9ba5-495ae56bd200/image_Pippit_202507011037+%282%29.jpg"
"","7b96c8fe-1a5f-4274-b89b-e12e573f1804","","","","","","SQ2775463","Product Type","Perfume","Size","100ml","","","","","","","","","49.99","49.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","360efbd1-418c-44d9-ac6e-0ca46f118a90","","","","","","SQ4237814","Product Type","Essence Oil","Size","10ml","","","","","","","","","19.99","19.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","0e1a5c66-50ec-4b74-ad9a-e99f4ed34d43","","","","","","SQ7054123","Product Type","Body Lotion","Size","150ml","","","","","","","","","29.99","29.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"673c30df2ad86a6fd28d67b9","665d4ae1-babf-42b6-9595-519c53a80184","PHYSICAL","shop","hpr5ya7y778hzze-dh34e-8xfn5-lnly3","Black Afgano by Nasomatto","<p class="""" style=""white-space:pre-wrap;""><strong>Top Notes</strong>: Cannabis and Green Notes. </p><p class="""" style=""white-space:pre-wrap;""><strong>Middle Notes</strong>: Resins, Woodsy Notes, Tobacco and Coffee. </p><p class="""" style=""white-space:pre-wrap;""><strong>Base Notes</strong>: Agarwood (Oud) and Incense.</p>","SQ0813025","Product Type","Perfume","Size","50ml","","","","","","","","","29.99","29.99","No","Unlimited","/niche, /nasomatto, /men","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/66901f0f8865462c0ac066ba/7f8c4cdc-2dab-40de-b5a2-39041a4d2f1a/image_Pippit_202507011037+%281%29.jpg"
"","5bee0397-65ec-4310-8126-f28c704bc2db","","","","","","SQ1442058","Product Type","Perfume","Size","100ml","","","","","","","","","49.99","49.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","65a7cab9-71c9-4601-b551-03ff4697a68e","","","","","","SQ0047113","Product Type","Essence Oil","Size","10ml","","","","","","","","","19.99","19.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","1bba3bad-c05f-4d28-856f-05d35b808fb1","","","","","","SQ4348417","Product Type","Body Lotion","Size","150ml","","","","","","","","","29.99","29.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"673c30e12ad86a6fd28d67bb","b514a192-9f0d-4265-b46a-bdc9340c10e3","PHYSICAL","shop","hpr5ya7y778hzze-dh34e-8xfn5","Terroni by Orto Parisi","<p class="""" style=""white-space:pre-wrap;""><strong>Top Note</strong>: Raspberry. </p><p class="""" style=""white-space:pre-wrap;""><strong>Middle Note</strong>: Vanilla. </p><p class="""" style=""white-space:pre-wrap;""><strong>Base Notes</strong>: Amber, Benzoin, Birch, Cedar, Gayac Wood, Moss, Musk, Patchouli, Tonka and Vetiver.</p>","SQ2272862","Product Type","Perfume","Size","50ml","","","","","","","","","29.99","29.99","No","Unlimited","/niche, /men, /orto-parisi, /women","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/66901f0f8865462c0ac066ba/02c6ac4c-5fa2-44a1-8d60-a9cca1627822/image_Pippit_202507021156+-+2025-07-06T150753.221.jpeg"
"","bcd0b3c9-660f-4c2b-bd9f-26a4c9e8f88d","","","","","","SQ2111414","Product Type","Perfume","Size","100ml","","","","","","","","","49.99","49.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","40fe1601-9b4f-44c3-9949-f0b691edf380","","","","","","SQ3522485","Product Type","Essence Oil","Size","10ml","","","","","","","","","19.99","19.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","d99cfb2c-8445-4eda-9ee2-4c805ee96d9d","","","","","","SQ8310587","Product Type","Body Lotion","Size","150ml","","","","","","","","","29.99","29.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"673c30e32ad86a6fd28d67bc","5017d39a-cf00-40cd-b3e7-d6efbcab2c49","PHYSICAL","shop","hpr5ya7y778hzze-dh34e","Cuoium by Orto Parisi","<p class="""" style=""white-space:pre-wrap;""><strong>Top Notes</strong>: Black Pepper and Italian Mandarin. </p><p class="""" style=""white-space:pre-wrap;""><strong>Middle Note</strong>: Violet. </p><p class="""" style=""white-space:pre-wrap;""><strong>Base Notes</strong>: Animal Notes, Isobutyl Quinoline, Ambergris, Styrax, Cade Oil, Cedar, Incense, Labdanum, Leather, Patchouli and Vanilla.</p>","SQ7622851","Product Type","Perfume","Size","50ml","","","","","","","","","29.99","29.99","No","Unlimited","/niche, /men, /orto-parisi","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/66901f0f8865462c0ac066ba/2715251d-ba5f-4308-98c0-ba107c350d52/image_Pippit_202507021156+-+2025-07-06T150955.710.jpeg"
"","ca46fd7b-7e7c-4e12-874e-9891030bd74c","","","","","","SQ2548667","Product Type","Perfume","Size","100ml","","","","","","","","","49.99","49.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","f95ec4bf-e801-4915-866d-0e2576b033fe","","","","","","SQ1362613","Product Type","Essence Oil","Size","10ml","","","","","","","","","19.99","19.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","1228f3b6-4ae9-45f8-af7d-c7c851f73ed9","","","","","","SQ5251080","Product Type","Body Lotion","Size","150ml","","","","","","","","","29.99","29.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"673c30e5f2f9042b15c3b26a","939c1f9d-d34d-4b17-beca-3fd347f1cfd4","PHYSICAL","shop","hpr5ya7y778hzze","Red Tobacco by Mancera","<p class="""" style=""white-space:pre-wrap;""><strong>Top Notes</strong>: Cinnamon, Agarwood (Oud), Incense, Saffron, Nutmeg, Green Apple and White Pear. </p><p class="""" style=""white-space:pre-wrap;""><strong>Middle Notes</strong>: Patchouli and Jasmine. </p><p class="""" style=""white-space:pre-wrap;""><strong>Base Notes</strong>: Tobacco, Madagascar Vanilla, Amber, Guaiac Wood, Sandalwood, White Musk and Haitian Vetiver.</p>","SQ7534057","Product Type","Perfume","Size","50ml","","","","","","","","","29.99","29.99","No","Unlimited","/niche, /mancera, /men, /women","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/66901f0f8865462c0ac066ba/f53602a3-0fc5-4a31-b80e-595184780f43/image_Pippit_202507021156+%2853%29.jpeg"
"","754dfe3d-7374-42b0-80fe-06f5a99a4a3b","","","","","","SQ2863656","Product Type","Perfume","Size","100ml","","","","","","","","","49.99","49.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","810e20af-e645-4b9b-b60b-694252405701","","","","","","SQ5458210","Product Type","Essence Oil","Size","10ml","","","","","","","","","19.99","19.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","a6c82f69-f4e7-4282-b7bd-54a34e77788c","","","","","","SQ1882201","Product Type","Body Lotion","Size","150ml","","","","","","","","","29.99","29.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"673c30e7bfcb1a380a47154c","e3194255-f6e2-4100-8dc4-9eeeedc02213","PHYSICAL","shop","custom-perfume","Custom Perfume","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""> </p>","SQ1980110","","","","","","","","","","","","","29.99","29.99","No","Unlimited","/custom","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/66901f0f8865462c0ac066ba/627174e5-acda-4013-b416-b6ab2eac90bc/image_Pippit_202507021156+-+2025-07-06T160031.249.jpeg"
"673c30e8f2f9042b15c3b26e","d40fce3e-a4a0-4645-aa4f-13a1a27f65e1","PHYSICAL","shop","54lkp3r29ygtpep-snfws-h7bl8-83g9m-zpmwz-6mwc6-hw95s-9h58j-h9hf8-zstfc-ay9hy-xe48a-84627-beasb-2nemb-ajpm3-yejfp-l4rre-xs49w-w9798-exfer-42y78-mmcym-b52ey-4z97m-hp76a-6tmr7-83d29-wxwd3-yawxj-2773t","Paradoxe by Prada","<p class="""" style=""white-space:pre-wrap;""><strong>Top Notes</strong>: Pear, Tangerine and Bergamot. </p><p class="""" style=""white-space:pre-wrap;""><strong>Middle Notes</strong>: Orange Blossom, Neroli Essence, Neroli and Jasmine Sambac. </p><p class="""" style=""white-space:pre-wrap;""><strong>Base Notes</strong>: Bourbon Vanilla, White Musk, Amber and Benzoin.</p>","SQ3335274","Product Type","Perfume","Size","50ml","","","","","","","","","29.99","29.99","No","Unlimited","/prada, /women","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/66901f0f8865462c0ac066ba/ead9fb98-a132-4df8-9c7d-3e1da6fa7d92/image_Pippit_202507021156+%2847%29.jpeg"
"","f7dc0200-4335-42a1-abec-79958c0ad0d4","","","","","","SQ3531582","Product Type","Perfume","Size","100ml","","","","","","","","","49.99","49.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","febed80f-420e-4664-a4bd-84401a469306","","","","","","SQ1624867","Product Type","Essence Oil","Size","10ml","","","","","","","","","19.99","19.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","0c2c66c5-d6f2-452e-ab07-2514b1f8f9ad","","","","","","SQ6884817","Product Type","Body Lotion","Size","150ml","","","","","","","","","29.99","29.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"673c30eae0129c27ae0256a8","a0a0af16-147e-4992-8569-36ca51a2d767","PHYSICAL","shop","54lkp3r29ygtpep-snfws-h7bl8-83g9m-zpmwz-6mwc6-hw95s-9h58j-h9hf8-zstfc-ay9hy-xe48a-84627-beasb-2nemb-ajpm3-yejfp-l4rre-xs49w-w9798-exfer-42y78-mmcym-b52ey-4z97m-hp76a-6tmr7-83d29-wxwd3-yawxj","Pink Sugar by Aquolina","<p class="""" style=""white-space:pre-wrap;""><strong>Top Notes</strong>: Raspberry, Orange, Fig Leaf and Bergamot. </p><p class="""" style=""white-space:pre-wrap;""><strong>Middle Notes</strong>: Cotton Candy, Licorice, Strawberry, Red Berries and Lily-of-the-Valley. </p><p class="""" style=""white-space:pre-wrap;""><strong>Base Notes</strong>: Caramel, Vanilla, Musk, Tonka Bean and Sandalwood.</p>","SQ0034553","Product Type","Perfume","Size","50ml","","","","","","","","","29.99","29.99","No","Unlimited","/aquolina, /women","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/66901f0f8865462c0ac066ba/752b029a-d652-404b-b802-1365bc2f919e/image_Pippit_202506301816+%2821%29.jfif"
"","b0c5850c-29c8-438a-9120-b10e825e31f6","","","","","","SQ3641744","Product Type","Perfume","Size","100ml","","","","","","","","","49.99","49.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","3f6fc294-7aa9-4452-83ed-fba9e9c299a7","","","","","","SQ3440011","Product Type","Essence Oil","Size","10ml","","","","","","","","","19.99","19.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","a8e822be-e388-4c95-9168-9b34fa3fd32c","","","","","","SQ6357711","Product Type","Body Lotion","Size","150ml","","","","","","","","","29.99","29.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"673c30ecbfcb1a380a47154d","74c89236-3ca5-4c1b-a255-cd5a3465e074","PHYSICAL","shop","54lkp3r29ygtpep-snfws-h7bl8-83g9m-zpmwz-6mwc6-hw95s-9h58j-h9hf8-zstfc-ay9hy-xe48a-84627-beasb-2nemb-ajpm3-yejfp-l4rre-xs49w-w9798-exfer-42y78-mmcym-b52ey-4z97m-hp76a-6tmr7-83d29-wxwd3","Heroine Boadicea by Boadicea the Victorious","<p class="""" style=""white-space:pre-wrap;""><strong>Top Notes</strong>: Violet, Orange and Bergamot. </p><p class="""" style=""white-space:pre-wrap;""><strong>Middle Notes</strong>: Jasmine and Rose. </p><p class="""" style=""white-space:pre-wrap;""><strong>Base Notes</strong>: Vanilla, Musk, Orris and Vetiver.</p>","SQ7040038","Product Type","Perfume","Size","50ml","","","","","","","","","29.99","29.99","No","Unlimited","/women, /boadicea-the-victorious","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/66901f0f8865462c0ac066ba/8822fafb-6d36-4f06-855a-d47f41e89d0f/image_Pippit_202506301816+%2820%29.jfif"
"","99d92d58-9926-4998-bd61-bd29c0a47e80","","","","","","SQ6486081","Product Type","Perfume","Size","100ml","","","","","","","","","49.99","49.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","f6b7202d-08fb-4ffc-82ab-0a5b26fd2ddb","","","","","","SQ3820688","Product Type","Essence Oil","Size","10ml","","","","","","","","","19.99","19.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","d5feed87-7d42-47b5-ab4a-7715c47cff4e","","","","","","SQ3834068","Product Type","Body Lotion","Size","150ml","","","","","","","","","29.99","29.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"673c30ee2ad86a6fd28d67c3","ed2a0f71-1c7a-474d-94b6-4239a1744c81","PHYSICAL","shop","54lkp3r29ygtpep-snfws-h7bl8-83g9m-zpmwz-6mwc6-hw95s-9h58j-h9hf8-zstfc-ay9hy-xe48a-84627-beasb-2nemb-ajpm3-yejfp-l4rre-xs49w-w9798-exfer-42y78-mmcym-b52ey-4z97m-hp76a-6tmr7-83d29","Paradiso by Roberto Cavalli","<p class="""" style=""white-space:pre-wrap;""><strong>Top Notes</strong>: Citruses, Mandarin Orange and Bergamot. </p><p class="""" style=""white-space:pre-wrap;""><strong>Middle Note</strong>: Jasmine. </p><p class="""" style=""white-space:pre-wrap;""><strong>Base Notes</strong>: Cypress, Pine Tree and Laurels.</p>","SQ5411558","Product Type","Perfume","Size","50ml","","","","","","","","","29.99","29.99","No","Unlimited","/roberto-cavalli, /women","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/66901f0f8865462c0ac066ba/4a6b03cb-e054-4278-a972-3749a6c2c25b/image_Pippit_202506301816+%2819%29.jfif"
"","b96996ce-f659-4257-ace7-5faeb9cd03c5","","","","","","SQ7380471","Product Type","Perfume","Size","100ml","","","","","","","","","49.99","49.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","43f242c8-a11c-4d51-b240-00d68c52046c","","","","","","SQ4644818","Product Type","Essence Oil","Size","10ml","","","","","","","","","19.99","19.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","8ddc1338-12b0-4933-9b4a-257dd8fca650","","","","","","SQ2073881","Product Type","Body Lotion","Size","150ml","","","","","","","","","29.99","29.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"673c30f0bfcb1a380a47154f","adfb942c-e5e1-4c2d-b88e-284896b3ce85","PHYSICAL","shop","54lkp3r29ygtpep-snfws-h7bl8-83g9m-zpmwz-6mwc6-hw95s-9h58j-h9hf8-zstfc-ay9hy-xe48a-84627-beasb-2nemb-ajpm3-yejfp-l4rre-xs49w-w9798-exfer-42y78-mmcym-b52ey-4z97m-hp76a-6tmr7","Nomade by Chloé","<p class="""" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Top Notes</strong>: Mirabelle, Bergamot, Lemon and Orange.</p><p class="""" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Middle Notes</strong>: Freesia, Peach, Jasmine and Rose.</p><p class="""" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Base Notes</strong>: Oakmoss, Patchouli, Amberwood, White Musk and Sandalwood.</p>","SQ7020485","Product Type","Perfume","Size","50ml","","","","","","","","","29.99","29.99","No","Unlimited","/chlo, /women","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/66901f0f8865462c0ac066ba/e3fa9dec-d3a2-404e-9916-960a12534981/image_Pippit_202507021156+%2840%29.jpeg"
"","e9ede117-bb91-4e39-aa76-4e4031fb8fdc","","","","","","SQ0477578","Product Type","Perfume","Size","100ml","","","","","","","","","49.99","49.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","e814a108-16e4-4f42-a691-d6e2328bfd60","","","","","","SQ2582766","Product Type","Essence Oil","Size","10ml","","","","","","","","","19.99","19.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","04314fbd-d435-4dad-a569-195c67cbd273","","","","","","SQ7435136","Product Type","Body Lotion","Size","150ml","","","","","","","","","29.99","29.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"673c30f2bfcb1a380a471551","087d9ff4-d10c-43fd-9c98-e711285a0085","PHYSICAL","shop","54lkp3r29ygtpep-snfws-h7bl8-83g9m-zpmwz-6mwc6-hw95s-9h58j-h9hf8-zstfc-ay9hy-xe48a-84627-beasb-2nemb-ajpm3-yejfp-l4rre-xs49w-w9798-exfer-42y78-mmcym-b52ey-4z97m-hp76a","Trussardi Donna by Trussardi","<p class="""" style=""white-space:pre-wrap;""><strong>Top Notes</strong>: Fruity Notes, Yuzu and Amalfi Lemon. </p><p class="""" style=""white-space:pre-wrap;""><strong>Middle Notes</strong>: Jasmine, African Orange Flower and Lotus. </p><p class="""" style=""white-space:pre-wrap;""><strong>Base Notes</strong>: Vanilla, Sandalwood, Patchouli and Virginia Cedar.</p>","SQ6714240","Product Type","Perfume","Size","50ml","","","","","","","","","29.99","29.99","No","Unlimited","/trussardi, /women","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/66901f0f8865462c0ac066ba/0f42f3d5-3d9e-4cae-a64c-c2111faad720/image_Pippit_202507021156+%2821%29.jpeg"
"","f00c66f1-1f49-4024-870a-a9893e8f3c1d","","","","","","SQ8850325","Product Type","Perfume","Size","100ml","","","","","","","","","49.99","49.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","463d23e3-8d4f-420c-96a8-021f8a0964e8","","","","","","SQ3038844","Product Type","Essence Oil","Size","10ml","","","","","","","","","19.99","19.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","3de39936-20f2-420f-bac9-449539f07357","","","","","","SQ5103883","Product Type","Body Lotion","Size","150ml","","","","","","","","","29.99","29.99","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"673c30f42ad86a6fd28d67ca","bdea2845-72ee-4c2e-98c5-fd7732bb3bc9","PHYSICAL","shop","54lkp3r29ygtpep-snfws-h7bl8-83g9m-zpmwz-6mwc6-hw95s-9h58j-h9hf8-zstfc-ay9hy-xe48a-84627-beasb-2nemb-ajpm3-yejfp-l4rre-xs49w-w9798-exfer-42y78-mmcym-b52ey-4z97m","Mukhallath by Al Haramain Perfumes","<p class="""" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Fragrance Notes</strong>: Floral Notes and Oriental Notes.</p>","SQ0584303","Product Type","Perfume","Size","50ml","","","","","","","","","29.99","29.99","No","Unlimited","/al-haramain-perfumes, /niche, /men, /women","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/66901f0f8865462c0ac066ba/43154d13-6659-4ebc-9f9f-1218f08c5153/image_Pippit_202507021156+%2889%29.jpeg"
